season,version,era,episode,castaway,confessional_count
5,AU,Seasons 1-15,16,Zach,4
5,AU,Seasons 1-15,16,Shonee,3
5,AU,Seasons 1-15,16,Sharn,1
5,AU,Seasons 1-15,16,David,9
5,SA,Seasons 1-15,16,Zavion,7
5,SA,Seasons 1-15,16,David,4
5,SA,Seasons 1-15,16,Sivu,10
5,SA,Seasons 1-15,16,Buhle,4
5,SA,Seasons 1-15,16,Graham,6
5,SA,Seasons 1-15,16,Mark,4
5,SA,Seasons 1-15,16,Corne,4
5,AU,Seasons 1-15,17,Brooke,1
5,AU,Seasons 1-15,17,Tarzan,0
5,AU,Seasons 1-15,17,Jacqui,0
5,AU,Seasons 1-15,17,AK,0
5,AU,Seasons 1-15,17,Moana,4
5,AU,Seasons 1-15,17,Zach,1
5,AU,Seasons 1-15,17,Shonee,1
5,AU,Seasons 1-15,17,Sharn,4
5,AU,Seasons 1-15,17,David,10
5,SA,Seasons 1-15,17,David,3
5,SA,Seasons 1-15,17,Sivu,8
5,SA,Seasons 1-15,17,Buhle,12
5,SA,Seasons 1-15,17,Graham,11
5,SA,Seasons 1-15,17,Mark,7
5,SA,Seasons 1-15,17,Corne,8
5,AU,Seasons 1-15,18,Brooke,1
5,AU,Seasons 1-15,18,Tarzan,0
5,AU,Seasons 1-15,18,Jacqui,11
5,AU,Seasons 1-15,18,AK,1
5,AU,Seasons 1-15,18,Moana,6
5,AU,Seasons 1-15,18,Zach,5
5,AU,Seasons 1-15,18,Shonee,8
5,AU,Seasons 1-15,18,Sharn,2
5,AU,Seasons 1-15,18,David,9
5,AU,Seasons 1-15,19,Brooke,0
5,AU,Seasons 1-15,19,Tarzan,2
5,AU,Seasons 1-15,19,Jacqui,5
5,AU,Seasons 1-15,19,AK,4
5,AU,Seasons 1-15,19,Moana,5
5,AU,Seasons 1-15,19,Shonee,8
5,AU,Seasons 1-15,19,Sharn,4
5,AU,Seasons 1-15,19,David,11
5,AU,Seasons 1-15,20,Brooke,1
5,AU,Seasons 1-15,20,Tarzan,4
5,AU,Seasons 1-15,20,AK,5
5,AU,Seasons 1-15,20,Moana,1
5,AU,Seasons 1-15,20,Shonee,4
5,AU,Seasons 1-15,20,Sharn,2
5,AU,Seasons 1-15,20,David,7
5,AU,Seasons 1-15,21,Brooke,5
5,AU,Seasons 1-15,21,Tarzan,0
5,AU,Seasons 1-15,21,AK,10
5,AU,Seasons 1-15,21,Moana,10
5,AU,Seasons 1-15,21,Sharn,4
5,AU,Seasons 1-15,21,David,6
5,AU,Seasons 1-15,22,Brooke,6
5,AU,Seasons 1-15,22,Tarzan,4
5,AU,Seasons 1-15,22,Moana,6
5,AU,Seasons 1-15,22,Sharn,6
5,AU,Seasons 1-15,22,David,5
5,AU,Seasons 1-15,23,Brooke,7
5,AU,Seasons 1-15,23,Moana,8
5,AU,Seasons 1-15,23,Sharn,0
5,AU,Seasons 1-15,23,David,7
5,AU,Seasons 1-15,24,Moana,3
5,AU,Seasons 1-15,24,Sharn,5
5,AU,Seasons 1-15,24,David,6
6,US,Seasons 1-15,1,Ryan,4
6,US,Seasons 1-15,1,Janet,4
6,US,Seasons 1-15,1,Daniel,2
6,US,Seasons 1-15,1,JoAnna,1
6,US,Seasons 1-15,1,Jeanne,4
6,US,Seasons 1-15,1,Shawna,3
6,US,Seasons 1-15,1,Roger,5
6,US,Seasons 1-15,1,Dave,4
6,US,Seasons 1-15,1,Deena,6
6,US,Seasons 1-15,1,Alex,4
6,US,Seasons 1-15,1,Christy,5
6,US,Seasons 1-15,1,Heidi,7
6,US,Seasons 1-15,1,Butch,1
6,US,Seasons 1-15,1,Rob,11
6,US,Seasons 1-15,1,Matthew,1
6,US,Seasons 1-15,1,Jenna,9
6,AU,Seasons 1-15,1,Phil,2
6,AU,Seasons 1-15,1,Janelle,0
6,AU,Seasons 1-15,1,Gavin,1
6,AU,Seasons 1-15,1,Benny,0
6,AU,Seasons 1-15,1,Mitch,7
6,AU,Seasons 1-15,1,Joey,0
6,AU,Seasons 1-15,1,Daini,1
6,AU,Seasons 1-15,1,Shannon,3
6,AU,Seasons 1-15,1,Georgia,0
6,AU,Seasons 1-15,1,Rachel,0
6,AU,Seasons 1-15,1,Simon,3
6,AU,Seasons 1-15,1,Kez,1
6,AU,Seasons 1-15,1,Chelsea,0
6,AU,Seasons 1-15,1,Baden,1
6,AU,Seasons 1-15,1,Gerald,0
6,AU,Seasons 1-15,1,Laura,0
6,AU,Seasons 1-15,1,Emmett,0
6,AU,Seasons 1-15,1,Andrew,0
6,AU,Seasons 1-15,1,Dani,3
6,AU,Seasons 1-15,1,Wai,3
6,AU,Seasons 1-15,1,Cara,1
6,AU,Seasons 1-15,1,Flick,1
6,AU,Seasons 1-15,1,George,8
6,AU,Seasons 1-15,1,Hayley,5
6,SA,Seasons 1-15,1,Seamus,11
6,SA,Seasons 1-15,1,Neil,6
6,SA,Seasons 1-15,1,Stacey-Lee,2
6,SA,Seasons 1-15,1,Ace,11
6,SA,Seasons 1-15,1,Murishca,2
6,SA,Seasons 1-15,1,Marthunis,8
6,SA,Seasons 1-15,1,Tevin,9
6,SA,Seasons 1-15,1,Josie,4
6,SA,Seasons 1-15,1,Vusi,2
6,SA,Seasons 1-15,1,Chane,5
6,SA,Seasons 1-15,1,Palesa,2
6,SA,Seasons 1-15,1,Toni,2
6,SA,Seasons 1-15,1,PK,1
6,SA,Seasons 1-15,1,Katinka,3
6,SA,Seasons 1-15,1,Werner,6
6,SA,Seasons 1-15,1,Annalize,2
6,SA,Seasons 1-15,1,Jeanne,8
6,SA,Seasons 1-15,1,Tom,9
6,US,Seasons 1-15,2,Janet,4
6,US,Seasons 1-15,2,Daniel,0
6,US,Seasons 1-15,2,JoAnna,2
6,US,Seasons 1-15,2,Jeanne,6
6,US,Seasons 1-15,2,Shawna,2
6,US,Seasons 1-15,2,Roger,1
6,US,Seasons 1-15,2,Dave,3
6,US,Seasons 1-15,2,Deena,5
6,US,Seasons 1-15,2,Alex,5
6,US,Seasons 1-15,2,Christy,4
6,US,Seasons 1-15,2,Heidi,2
6,US,Seasons 1-15,2,Butch,0
6,US,Seasons 1-15,2,Rob,3
6,US,Seasons 1-15,2,Matthew,1
6,US,Seasons 1-15,2,Jenna,3
6,AU,Seasons 1-15,2,Janelle,6
6,AU,Seasons 1-15,2,Gavin,0
6,AU,Seasons 1-15,2,Benny,0
6,AU,Seasons 1-15,2,Mitch,0
6,AU,Seasons 1-15,2,Joey,4
6,AU,Seasons 1-15,2,Daini,3
6,AU,Seasons 1-15,2,Shannon,1
6,AU,Seasons 1-15,2,Georgia,0
6,AU,Seasons 1-15,2,Rachel,1
6,AU,Seasons 1-15,2,Simon,5
6,AU,Seasons 1-15,2,Kez,0
6,AU,Seasons 1-15,2,Chelsea,1
6,AU,Seasons 1-15,2,Baden,2
6,AU,Seasons 1-15,2,Gerald,0
6,AU,Seasons 1-15,2,Laura,0
6,AU,Seasons 1-15,2,Emmett,6
6,AU,Seasons 1-15,2,Andrew,0
6,AU,Seasons 1-15,2,Dani,0
6,AU,Seasons 1-15,2,Wai,1
6,AU,Seasons 1-15,2,Cara,0
6,AU,Seasons 1-15,2,Flick,4
6,AU,Seasons 1-15,2,George,3
6,AU,Seasons 1-15,2,Hayley,1
6,SA,Seasons 1-15,2,Neil,2
6,SA,Seasons 1-15,2,Stacey-Lee,0
6,SA,Seasons 1-15,2,Ace,3
6,SA,Seasons 1-15,2,Murishca,1
6,SA,Seasons 1-15,2,Marthunis,2
6,SA,Seasons 1-15,2,Tevin,5
6,SA,Seasons 1-15,2,Josie,1
6,SA,Seasons 1-15,2,Vusi,0
6,SA,Seasons 1-15,2,Chane,1
6,SA,Seasons 1-15,2,Palesa,6
6,SA,Seasons 1-15,2,Toni,2
6,SA,Seasons 1-15,2,PK,2
6,SA,Seasons 1-15,2,Katinka,1
6,SA,Seasons 1-15,2,Werner,0
6,SA,Seasons 1-15,2,Annalize,1
6,SA,Seasons 1-15,2,Jeanne,2
6,SA,Seasons 1-15,2,Tom,5
6,US,Seasons 1-15,3,Daniel,4
6,US,Seasons 1-15,3,JoAnna,1
6,US,Seasons 1-15,3,Jeanne,4
6,US,Seasons 1-15,3,Shawna,3
6,US,Seasons 1-15,3,Roger,1
6,US,Seasons 1-15,3,Dave,3
6,US,Seasons 1-15,3,Deena,2
6,US,Seasons 1-15,3,Alex,3
6,US,Seasons 1-15,3,Christy,2
6,US,Seasons 1-15,3,Heidi,3
6,US,Seasons 1-15,3,Butch,2
6,US,Seasons 1-15,3,Rob,6
6,US,Seasons 1-15,3,Matthew,1
6,US,Seasons 1-15,3,Jenna,0
6,AU,Seasons 1-15,3,Gavin,1
6,AU,Seasons 1-15,3,Benny,0
6,AU,Seasons 1-15,3,Mitch,0
6,AU,Seasons 1-15,3,Joey,3
6,AU,Seasons 1-15,3,Daini,5
6,AU,Seasons 1-15,3,Shannon,3
6,AU,Seasons 1-15,3,Georgia,0
6,AU,Seasons 1-15,3,Rachel,0
6,AU,Seasons 1-15,3,Simon,9
6,AU,Seasons 1-15,3,Kez,8
6,AU,Seasons 1-15,3,Chelsea,2
6,AU,Seasons 1-15,3,Baden,0
6,AU,Seasons 1-15,3,Gerald,2
6,AU,Seasons 1-15,3,Laura,1
6,AU,Seasons 1-15,3,Emmett,0
6,AU,Seasons 1-15,3,Andrew,3
6,AU,Seasons 1-15,3,Dani,0
6,AU,Seasons 1-15,3,Wai,0
6,AU,Seasons 1-15,3,Cara,0
6,AU,Seasons 1-15,3,Flick,4
6,AU,Seasons 1-15,3,George,1
6,AU,Seasons 1-15,3,Hayley,1
6,SA,Seasons 1-15,3,Stacey-Lee,5
6,SA,Seasons 1-15,3,Ace,1
6,SA,Seasons 1-15,3,Murishca,3
6,SA,Seasons 1-15,3,Marthunis,3
6,SA,Seasons 1-15,3,Tevin,3
6,SA,Seasons 1-15,3,Josie,1
6,SA,Seasons 1-15,3,Vusi,0
6,SA,Seasons 1-15,3,Chane,1
6,SA,Seasons 1-15,3,Palesa,7
6,SA,Seasons 1-15,3,Toni,1
6,SA,Seasons 1-15,3,PK,3
6,SA,Seasons 1-15,3,Katinka,1
6,SA,Seasons 1-15,3,Werner,8
6,SA,Seasons 1-15,3,Annalize,1
6,SA,Seasons 1-15,3,Jeanne,5
6,SA,Seasons 1-15,3,Tom,6
6,US,Seasons 1-15,4,JoAnna,0
6,US,Seasons 1-15,4,Jeanne,2
6,US,Seasons 1-15,4,Shawna,5
6,US,Seasons 1-15,4,Roger,1
6,US,Seasons 1-15,4,Dave,4
6,US,Seasons 1-15,4,Deena,4
6,US,Seasons 1-15,4,Alex,1
6,US,Seasons 1-15,4,Christy,1
6,US,Seasons 1-15,4,Heidi,5
6,US,Seasons 1-15,4,Butch,2
6,US,Seasons 1-15,4,Rob,1
6,US,Seasons 1-15,4,Matthew,3
6,US,Seasons 1-15,4,Jenna,2
6,AU,Seasons 1-15,4,Benny,3
6,AU,Seasons 1-15,4,Mitch,2
6,AU,Seasons 1-15,4,Joey,0
6,AU,Seasons 1-15,4,Daini,1
6,AU,Seasons 1-15,4,Shannon,5
6,AU,Seasons 1-15,4,Georgia,0
6,AU,Seasons 1-15,4,Rachel,0
6,AU,Seasons 1-15,4,Simon,12
6,AU,Seasons 1-15,4,Kez,1
6,AU,Seasons 1-15,4,Chelsea,0
6,AU,Seasons 1-15,4,Baden,7
6,AU,Seasons 1-15,4,Gerald,2
6,AU,Seasons 1-15,4,Laura,0
6,AU,Seasons 1-15,4,Emmett,1
6,AU,Seasons 1-15,4,Andrew,0
6,AU,Seasons 1-15,4,Dani,2
6,AU,Seasons 1-15,4,Wai,1
6,AU,Seasons 1-15,4,Cara,0
6,AU,Seasons 1-15,4,Flick,1
6,AU,Seasons 1-15,4,George,6
6,AU,Seasons 1-15,4,Hayley,0
6,SA,Seasons 1-15,4,Ace,9
6,SA,Seasons 1-15,4,Murishca,8
6,SA,Seasons 1-15,4,Marthunis,3
6,SA,Seasons 1-15,4,Tevin,3
6,SA,Seasons 1-15,4,Josie,8
6,SA,Seasons 1-15,4,Vusi,0
6,SA,Seasons 1-15,4,Chane,2
6,SA,Seasons 1-15,4,Palesa,7
6,SA,Seasons 1-15,4,Toni,3
6,SA,Seasons 1-15,4,PK,2
6,SA,Seasons 1-15,4,Katinka,1
6,SA,Seasons 1-15,4,Werner,4
6,SA,Seasons 1-15,4,Annalize,1
6,SA,Seasons 1-15,4,Jeanne,6
6,SA,Seasons 1-15,4,Tom,5
6,US,Seasons 1-15,5,Jeanne,6
6,US,Seasons 1-15,5,Shawna,2
6,US,Seasons 1-15,5,Roger,2
6,US,Seasons 1-15,5,Dave,8
6,US,Seasons 1-15,5,Deena,5
6,US,Seasons 1-15,5,Alex,1
6,US,Seasons 1-15,5,Christy,2
6,US,Seasons 1-15,5,Heidi,4
6,US,Seasons 1-15,5,Butch,1
6,US,Seasons 1-15,5,Rob,4
6,US,Seasons 1-15,5,Matthew,1
6,US,Seasons 1-15,5,Jenna,8
6,AU,Seasons 1-15,5,Mitch,0
6,AU,Seasons 1-15,5,Joey,10
6,AU,Seasons 1-15,5,Daini,0
6,AU,Seasons 1-15,5,Shannon,0
6,AU,Seasons 1-15,5,Georgia,0
6,AU,Seasons 1-15,5,Rachel,1
6,AU,Seasons 1-15,5,Simon,6
6,AU,Seasons 1-15,5,Kez,0
6,AU,Seasons 1-15,5,Chelsea,0
6,AU,Seasons 1-15,5,Baden,2
6,AU,Seasons 1-15,5,Gerald,2
6,AU,Seasons 1-15,5,Laura,0
6,AU,Seasons 1-15,5,Emmett,0
6,AU,Seasons 1-15,5,Andrew,0
6,AU,Seasons 1-15,5,Dani,0
6,AU,Seasons 1-15,5,Wai,0
6,AU,Seasons 1-15,5,Cara,0
6,AU,Seasons 1-15,5,Flick,0
6,AU,Seasons 1-15,5,George,10
6,AU,Seasons 1-15,5,Hayley,0
6,SA,Seasons 1-15,5,Murishca,6
6,SA,Seasons 1-15,5,Marthunis,2
6,SA,Seasons 1-15,5,Tevin,5
6,SA,Seasons 1-15,5,Josie,6
6,SA,Seasons 1-15,5,Vusi,0
6,SA,Seasons 1-15,5,Chane,6
6,SA,Seasons 1-15,5,Palesa,8
6,SA,Seasons 1-15,5,Toni,2
6,SA,Seasons 1-15,5,PK,3
6,SA,Seasons 1-15,5,Katinka,2
6,SA,Seasons 1-15,5,Werner,2
6,SA,Seasons 1-15,5,Annalize,1
6,SA,Seasons 1-15,5,Jeanne,4
6,SA,Seasons 1-15,5,Tom,6
6,US,Seasons 1-15,6,Shawna,4
6,US,Seasons 1-15,6,Roger,0
6,US,Seasons 1-15,6,Dave,2
6,US,Seasons 1-15,6,Deena,5
6,US,Seasons 1-15,6,Alex,3
6,US,Seasons 1-15,6,Christy,2
6,US,Seasons 1-15,6,Heidi,3
6,US,Seasons 1-15,6,Butch,0
6,US,Seasons 1-15,6,Rob,8
6,US,Seasons 1-15,6,Matthew,4
6,US,Seasons 1-15,6,Jenna,3
6,AU,Seasons 1-15,6,Joey,8
6,AU,Seasons 1-15,6,Daini,0
6,AU,Seasons 1-15,6,Shannon,0
6,AU,Seasons 1-15,6,Georgia,2
6,AU,Seasons 1-15,6,Rachel,3
6,AU,Seasons 1-15,6,Simon,2
6,AU,Seasons 1-15,6,Kez,1
6,AU,Seasons 1-15,6,Chelsea,0
6,AU,Seasons 1-15,6,Baden,0
6,AU,Seasons 1-15,6,Gerald,2
6,AU,Seasons 1-15,6,Laura,2
6,AU,Seasons 1-15,6,Emmett,0
6,AU,Seasons 1-15,6,Andrew,0
6,AU,Seasons 1-15,6,Dani,0
6,AU,Seasons 1-15,6,Wai,1
6,AU,Seasons 1-15,6,Cara,9
6,AU,Seasons 1-15,6,Flick,6
6,AU,Seasons 1-15,6,George,8
6,AU,Seasons 1-15,6,Hayley,0
6,SA,Seasons 1-15,6,Marthunis,5
6,SA,Seasons 1-15,6,Tevin,5
6,SA,Seasons 1-15,6,Josie,3
6,SA,Seasons 1-15,6,Vusi,3
6,SA,Seasons 1-15,6,Chane,7
6,SA,Seasons 1-15,6,Palesa,4
6,SA,Seasons 1-15,6,Toni,4
6,SA,Seasons 1-15,6,PK,2
6,SA,Seasons 1-15,6,Katinka,3
6,SA,Seasons 1-15,6,Werner,6
6,SA,Seasons 1-15,6,Annalize,1
6,SA,Seasons 1-15,6,Jeanne,3
6,SA,Seasons 1-15,6,Tom,5
6,US,Seasons 1-15,7,Roger,4
6,US,Seasons 1-15,7,Dave,5
6,US,Seasons 1-15,7,Deena,8
6,US,Seasons 1-15,7,Alex,4
6,US,Seasons 1-15,7,Christy,2
6,US,Seasons 1-15,7,Heidi,1
6,US,Seasons 1-15,7,Butch,1
6,US,Seasons 1-15,7,Rob,10
6,US,Seasons 1-15,7,Matthew,1
6,US,Seasons 1-15,7,Jenna,1
6,AU,Seasons 1-15,7,Joey,8
6,AU,Seasons 1-15,7,Daini,0
6,AU,Seasons 1-15,7,Shannon,3
6,AU,Seasons 1-15,7,Georgia,0
6,AU,Seasons 1-15,7,Rachel,2
6,AU,Seasons 1-15,7,Simon,3
6,AU,Seasons 1-15,7,Kez,1
6,AU,Seasons 1-15,7,Chelsea,0
6,AU,Seasons 1-15,7,Baden,0
6,AU,Seasons 1-15,7,Gerald,1
6,AU,Seasons 1-15,7,Laura,1
6,AU,Seasons 1-15,7,Emmett,0
6,AU,Seasons 1-15,7,Andrew,0
6,AU,Seasons 1-15,7,Dani,0
6,AU,Seasons 1-15,7,Wai,2
6,AU,Seasons 1-15,7,Cara,4
6,AU,Seasons 1-15,7,Flick,0
6,AU,Seasons 1-15,7,George,6
6,AU,Seasons 1-15,7,Hayley,6
6,SA,Seasons 1-15,7,Tevin,9
6,SA,Seasons 1-15,7,Josie,5
6,SA,Seasons 1-15,7,Vusi,3
6,SA,Seasons 1-15,7,Chane,3
6,SA,Seasons 1-15,7,Palesa,2
6,SA,Seasons 1-15,7,Toni,3
6,SA,Seasons 1-15,7,PK,9
6,SA,Seasons 1-15,7,Katinka,1
6,SA,Seasons 1-15,7,Werner,4
6,SA,Seasons 1-15,7,Annalize,1
6,SA,Seasons 1-15,7,Jeanne,2
6,SA,Seasons 1-15,7,Tom,2
6,US,Seasons 1-15,8,Dave,4
6,US,Seasons 1-15,8,Deena,2
6,US,Seasons 1-15,8,Alex,2
6,US,Seasons 1-15,8,Christy,2
6,US,Seasons 1-15,8,Heidi,1
6,US,Seasons 1-15,8,Butch,2
6,US,Seasons 1-15,8,Rob,10
6,US,Seasons 1-15,8,Matthew,2
6,US,Seasons 1-15,8,Jenna,3
6,AU,Seasons 1-15,8,Daini,1
6,AU,Seasons 1-15,8,Shannon,0
6,AU,Seasons 1-15,8,Georgia,1
6,AU,Seasons 1-15,8,Rachel,2
6,AU,Seasons 1-15,8,Simon,3
6,AU,Seasons 1-15,8,Kez,0
6,AU,Seasons 1-15,8,Chelsea,0
6,AU,Seasons 1-15,8,Baden,0
6,AU,Seasons 1-15,8,Gerald,0
6,AU,Seasons 1-15,8,Laura,7
6,AU,Seasons 1-15,8,Emmett,5
6,AU,Seasons 1-15,8,Andrew,0
6,AU,Seasons 1-15,8,Dani,0
6,AU,Seasons 1-15,8,Wai,2
6,AU,Seasons 1-15,8,Cara,3
6,AU,Seasons 1-15,8,Flick,0
6,AU,Seasons 1-15,8,George,13
6,AU,Seasons 1-15,8,Hayley,4
6,SA,Seasons 1-15,8,Josie,9
6,SA,Seasons 1-15,8,Vusi,3
6,SA,Seasons 1-15,8,Chane,3
6,SA,Seasons 1-15,8,Palesa,2
6,SA,Seasons 1-15,8,Toni,8
6,SA,Seasons 1-15,8,PK,4
6,SA,Seasons 1-15,8,Katinka,1
6,SA,Seasons 1-15,8,Werner,8
6,SA,Seasons 1-15,8,Annalize,6
6,SA,Seasons 1-15,8,Jeanne,3
6,SA,Seasons 1-15,8,Tom,1
6,US,Seasons 1-15,9,Deena,6
6,US,Seasons 1-15,9,Alex,3
6,US,Seasons 1-15,9,Christy,0
6,US,Seasons 1-15,9,Heidi,3
6,US,Seasons 1-15,9,Butch,3
6,US,Seasons 1-15,9,Rob,13
6,US,Seasons 1-15,9,Matthew,2
6,US,Seasons 1-15,9,Jenna,4
6,AU,Seasons 1-15,9,Shannon,4
6,AU,Seasons 1-15,9,Georgia,0
6,AU,Seasons 1-15,9,Rachel,9
6,AU,Seasons 1-15,9,Simon,3
6,AU,Seasons 1-15,9,Kez,2
6,AU,Seasons 1-15,9,Chelsea,0
6,AU,Seasons 1-15,9,Baden,0
6,AU,Seasons 1-15,9,Gerald,0
6,AU,Seasons 1-15,9,Laura,3
6,AU,Seasons 1-15,9,Emmett,5
6,AU,Seasons 1-15,9,Andrew,1
6,AU,Seasons 1-15,9,Dani,2
6,AU,Seasons 1-15,9,Wai,1
6,AU,Seasons 1-15,9,Cara,2
6,AU,Seasons 1-15,9,Flick,0
6,AU,Seasons 1-15,9,George,1
6,AU,Seasons 1-15,9,Hayley,8
6,SA,Seasons 1-15,9,Vusi,3
6,SA,Seasons 1-15,9,Chane,6
6,SA,Seasons 1-15,9,Palesa,5
6,SA,Seasons 1-15,9,Toni,4
6,SA,Seasons 1-15,9,PK,8
6,SA,Seasons 1-15,9,Katinka,5
6,SA,Seasons 1-15,9,Werner,8
6,SA,Seasons 1-15,9,Annalize,1
6,SA,Seasons 1-15,9,Jeanne,2
6,SA,Seasons 1-15,9,Tom,10
6,AU,Seasons 1-15,10,Georgia,5
6,AU,Seasons 1-15,10,Rachel,4
6,AU,Seasons 1-15,10,Simon,2
6,AU,Seasons 1-15,10,Kez,3
6,AU,Seasons 1-15,10,Chelsea,0
6,AU,Seasons 1-15,10,Baden,0
6,AU,Seasons 1-15,10,Gerald,0
6,AU,Seasons 1-15,10,Laura,6
6,AU,Seasons 1-15,10,Emmett,10
6,AU,Seasons 1-15,10,Andrew,0
6,AU,Seasons 1-15,10,Dani,0
6,AU,Seasons 1-15,10,Wai,0
6,AU,Seasons 1-15,10,Cara,4
6,AU,Seasons 1-15,10,Flick,0
6,AU,Seasons 1-15,10,George,2
6,AU,Seasons 1-15,10,Hayley,4
6,SA,Seasons 1-15,10,Chane,5
6,SA,Seasons 1-15,10,Palesa,2
6,SA,Seasons 1-15,10,Toni,4
6,SA,Seasons 1-15,10,PK,7
6,SA,Seasons 1-15,10,Katinka,2
6,SA,Seasons 1-15,10,Werner,4
6,SA,Seasons 1-15,10,Annalize,2
6,SA,Seasons 1-15,10,Jeanne,0
6,SA,Seasons 1-15,10,Tom,0
6,US,Seasons 1-15,11,Alex,4
6,US,Seasons 1-15,11,Christy,5
6,US,Seasons 1-15,11,Heidi,3
6,US,Seasons 1-15,11,Butch,1
6,US,Seasons 1-15,11,Rob,6
6,US,Seasons 1-15,11,Matthew,8
6,US,Seasons 1-15,11,Jenna,3
6,AU,Seasons 1-15,11,Rachel,9
6,AU,Seasons 1-15,11,Simon,0
6,AU,Seasons 1-15,11,Kez,0
6,AU,Seasons 1-15,11,Chelsea,0
6,AU,Seasons 1-15,11,Baden,3
6,AU,Seasons 1-15,11,Gerald,0
6,AU,Seasons 1-15,11,Laura,0
6,AU,Seasons 1-15,11,Emmett,12
6,AU,Seasons 1-15,11,Andrew,0
6,AU,Seasons 1-15,11,Dani,0
6,AU,Seasons 1-15,11,Wai,0
6,AU,Seasons 1-15,11,Cara,1
6,AU,Seasons 1-15,11,Flick,0
6,AU,Seasons 1-15,11,George,3
6,AU,Seasons 1-15,11,Hayley,11
6,SA,Seasons 1-15,11,Palesa,15
6,SA,Seasons 1-15,11,Toni,2
6,SA,Seasons 1-15,11,PK,0
6,SA,Seasons 1-15,11,Katinka,5
6,SA,Seasons 1-15,11,Werner,4
6,SA,Seasons 1-15,11,Annalize,1
6,SA,Seasons 1-15,11,Jeanne,2
6,SA,Seasons 1-15,11,Tom,2
6,US,Seasons 1-15,12,Christy,3
6,US,Seasons 1-15,12,Heidi,3
6,US,Seasons 1-15,12,Butch,0
6,US,Seasons 1-15,12,Rob,10
6,US,Seasons 1-15,12,Matthew,7
6,US,Seasons 1-15,12,Jenna,4
6,AU,Seasons 1-15,12,Simon,5
6,AU,Seasons 1-15,12,Kez,3
6,AU,Seasons 1-15,12,Chelsea,0
6,AU,Seasons 1-15,12,Baden,2
6,AU,Seasons 1-15,12,Gerald,0
6,AU,Seasons 1-15,12,Laura,6
6,AU,Seasons 1-15,12,Emmett,1
6,AU,Seasons 1-15,12,Andrew,0
6,AU,Seasons 1-15,12,Dani,12
6,AU,Seasons 1-15,12,Wai,0
6,AU,Seasons 1-15,12,Cara,2
6,AU,Seasons 1-15,12,Flick,1
6,AU,Seasons 1-15,12,George,5
6,AU,Seasons 1-15,12,Hayley,10
6,SA,Seasons 1-15,12,Toni,7
6,SA,Seasons 1-15,12,PK,7
6,SA,Seasons 1-15,12,Katinka,2
6,SA,Seasons 1-15,12,Werner,6
6,SA,Seasons 1-15,12,Annalize,7
6,SA,Seasons 1-15,12,Jeanne,7
6,SA,Seasons 1-15,12,Tom,4
6,US,Seasons 1-15,13,Heidi,4
6,US,Seasons 1-15,13,Butch,3
6,US,Seasons 1-15,13,Rob,9
6,US,Seasons 1-15,13,Matthew,6
6,US,Seasons 1-15,13,Jenna,4
6,AU,Seasons 1-15,13,Kez,2
6,AU,Seasons 1-15,13,Chelsea,2
6,AU,Seasons 1-15,13,Baden,0
6,AU,Seasons 1-15,13,Gerald,0
6,AU,Seasons 1-15,13,Laura,0
6,AU,Seasons 1-15,13,Emmett,6
6,AU,Seasons 1-15,13,Andrew,0
6,AU,Seasons 1-15,13,Dani,3
6,AU,Seasons 1-15,13,Wai,1
6,AU,Seasons 1-15,13,Cara,0
6,AU,Seasons 1-15,13,Flick,1
6,AU,Seasons 1-15,13,George,13
6,AU,Seasons 1-15,13,Hayley,10
6,SA,Seasons 1-15,13,PK,5
6,SA,Seasons 1-15,13,Katinka,4
6,SA,Seasons 1-15,13,Werner,9
6,SA,Seasons 1-15,13,Annalize,6
6,SA,Seasons 1-15,13,Jeanne,2
6,SA,Seasons 1-15,13,Tom,2
6,US,Seasons 1-15,14,Butch,2
6,US,Seasons 1-15,14,Rob,10
6,US,Seasons 1-15,14,Matthew,15
6,US,Seasons 1-15,14,Jenna,17
6,AU,Seasons 1-15,14,Chelsea,0
6,AU,Seasons 1-15,14,Baden,3
6,AU,Seasons 1-15,14,Gerald,0
6,AU,Seasons 1-15,14,Laura,0
6,AU,Seasons 1-15,14,Emmett,0
6,AU,Seasons 1-15,14,Andrew,1
6,AU,Seasons 1-15,14,Dani,10
6,AU,Seasons 1-15,14,Wai,0
6,AU,Seasons 1-15,14,Cara,0
6,AU,Seasons 1-15,14,Flick,0
6,AU,Seasons 1-15,14,George,4
6,AU,Seasons 1-15,14,Hayley,9
6,SA,Seasons 1-15,14,Katinka,9
6,SA,Seasons 1-15,14,Werner,11
6,SA,Seasons 1-15,14,Annalize,5
6,SA,Seasons 1-15,14,Jeanne,10
6,SA,Seasons 1-15,14,Tom,9
6,AU,Seasons 1-15,15,Chelsea,0
6,AU,Seasons 1-15,15,Baden,4
6,AU,Seasons 1-15,15,Gerald,0
6,AU,Seasons 1-15,15,Laura,0
6,AU,Seasons 1-15,15,Emmett,9
6,AU,Seasons 1-15,15,Andrew,0
6,AU,Seasons 1-15,15,Dani,5
6,AU,Seasons 1-15,15,Wai,0
6,AU,Seasons 1-15,15,Cara,0
6,AU,Seasons 1-15,15,Flick,0
6,AU,Seasons 1-15,15,George,10
6,AU,Seasons 1-15,15,Hayley,13
6,SA,Seasons 1-15,15,Werner,7
6,SA,Seasons 1-15,15,Annalize,5
6,SA,Seasons 1-15,15,Jeanne,9
6,SA,Seasons 1-15,15,Tom,5
